ID_Finanza,TipoGasto,Categoria,Monto
2096,Capacitacion,OPEX,217.47
2097,Suscripciones SaaS,OPEX,1947.50
2098,Soporte,OPEX,725.84
2099,Servicios Nube,OPEX,394.93
2100,Suscripciones SaaS,OPEX,1037.39
2101,Capacitacion,OPEX,448.37
2102,Soporte,OPEX,1508.56
2103,Hardware,CAPEX,997.32
2104,Suscripciones SaaS,OPEX,1029.62
2105,Desarrollo a Medida,CAPEX,408.85
2106,Servicios Nube,OPEX,850.35
2107,Servicios Nube,OPEX,145.44
2108,Hardware,CAPEX,372.81
2109,Suscripciones SaaS,OPEX,453.96
2110,Servicios Nube,OPEX,260.02
2111,Soporte,OPEX,1252.13
2112,Capacitacion,OPEX,753.07
2113,Viajes,OPEX,1141.62
2114,Hardware,CAPEX,345.16
2115,Servicios Nube,OPEX,981.05
2116,Servicios Nube,OPEX,487.13
2117,Suscripciones SaaS,OPEX,1363.69
2118,Capacitacion,OPEX,743.83
2119,Licencias Perpetuas,CAPEX,708.33
2120,Viajes,OPEX,1407.33
2121,Suscripciones SaaS,OPEX,1386.26
2122,Servicios Nube,OPEX,556.85
2123,Capacitacion,OPEX,904.67
2124,Licencias Perpetuas,CAPEX,378.22
2125,Desarrollo a Medida,CAPEX,679.58
2126,Suscripciones SaaS,OPEX,521.71
2127,Viajes,OPEX,760.27
2128,Hardware,CAPEX,963.14
2129,Capacitacion,OPEX,667.03
2130,Hardware,CAPEX,817.59
2131,Licencias Perpetuas,CAPEX,569.82
2132,Hardware,CAPEX,434.80
2133,Hardware,CAPEX,570.69
2134,Capacitacion,OPEX,196.73
2135,Soporte,OPEX,1624.24
2136,Hardware,CAPEX,555.67
2137,Capacitacion,OPEX,273.78
2138,Viajes,OPEX,1694.40
2139,Suscripciones SaaS,OPEX,2278.16
2140,Capacitacion,OPEX,1379.61
2141,Soporte,OPEX,354.38
2142,Hardware,CAPEX,666.71
2143,Suscripciones SaaS,OPEX,2582.64
2144,Hardware,CAPEX,316.79
2145,Servicios Nube,OPEX,1435.58
2146,Desarrollo a Medida,CAPEX,306.33
2147,Desarrollo a Medida,CAPEX,674.95
2148,Desarrollo a Medida,CAPEX,502.66
2149,Servicios Nube,OPEX,1049.24
2150,Capacitacion,OPEX,298.18
2151,Viajes,OPEX,366.87
2152,Servicios Nube,OPEX,908.70
2153,Servicios Nube,OPEX,838.07
2154,Viajes,OPEX,1825.12
2155,Licencias Perpetuas,CAPEX,513.50
2156,Hardware,CAPEX,768.76
2157,Desarrollo a Medida,CAPEX,693.47
2158,Licencias Perpetuas,CAPEX,843.20
2159,Desarrollo a Medida,CAPEX,673.79
2160,Viajes,OPEX,553.10
2161,Desarrollo a Medida,CAPEX,759.77
2162,Viajes,OPEX,151.69
2163,Servicios Nube,OPEX,407.00
2164,Soporte,OPEX,919.50
2165,Desarrollo a Medida,CAPEX,598.80
2166,Desarrollo a Medida,CAPEX,567.58
2167,Servicios Nube,OPEX,400.66
2168,Servicios Nube,OPEX,761.23
2169,Suscripciones SaaS,OPEX,1107.10
2170,Licencias Perpetuas,CAPEX,608.48
2171,Desarrollo a Medida,CAPEX,743.96
2172,Soporte,OPEX,407.23
2173,Soporte,OPEX,3934.28
2174,Viajes,OPEX,187.22
2175,Hardware,CAPEX,1089.81
2176,Viajes,OPEX,1428.74
2177,Servicios Nube,OPEX,1891.30
2178,Capacitacion,OPEX,180.67
2179,Soporte,OPEX,238.45
2180,Capacitacion,OPEX,450.03
2181,Licencias Perpetuas,CAPEX,1392.23
2182,Soporte,OPEX,607.09
2183,Capacitacion,OPEX,303.09
2184,Viajes,OPEX,553.76
2185,Soporte,OPEX,819.30
2186,Soporte,OPEX,810.04
2187,Licencias Perpetuas,CAPEX,838.81
2188,Desarrollo a Medida,CAPEX,666.36
2189,Viajes,OPEX,551.06
2190,Viajes,OPEX,560.19
2191,Hardware,CAPEX,1883.04
2192,Desarrollo a Medida,CAPEX,514.65
2193,Desarrollo a Medida,CAPEX,763.72
2194,Capacitacion,OPEX,696.58
2195,Licencias Perpetuas,CAPEX,397.78
2196,Capacitacion,OPEX,979.64
2197,Capacitacion,OPEX,382.39
2198,Licencias Perpetuas,CAPEX,582.47
2199,Servicios Nube,OPEX,1849.27
2200,Licencias Perpetuas,CAPEX,1270.37
2201,Licencias Perpetuas,CAPEX,635.73
2202,Suscripciones SaaS,OPEX,147.54
2203,Capacitacion,OPEX,1184.36
2204,Desarrollo a Medida,CAPEX,297.92
2205,Soporte,OPEX,1723.48
2206,Soporte,OPEX,1052.81
2207,Licencias Perpetuas,CAPEX,296.22
2208,Soporte,OPEX,874.39
2209,Desarrollo a Medida,CAPEX,577.36
2210,Hardware,CAPEX,993.69
2211,Servicios Nube,OPEX,520.94
2212,Soporte,OPEX,427.86
2213,Soporte,OPEX,958.84
2214,Desarrollo a Medida,CAPEX,899.78
2215,Licencias Perpetuas,CAPEX,704.34
2216,Servicios Nube,OPEX,708.17
2217,Soporte,OPEX,866.38
2218,Licencias Perpetuas,CAPEX,1382.31
2219,Desarrollo a Medida,CAPEX,2960.40
2220,Capacitacion,OPEX,302.42
2221,Suscripciones SaaS,OPEX,1038.88
2222,Capacitacion,OPEX,250.61
2223,Capacitacion,OPEX,2001.90
2224,Desarrollo a Medida,CAPEX,450.87
2225,Viajes,OPEX,2034.02
2226,Servicios Nube,OPEX,1119.45
2227,Licencias Perpetuas,CAPEX,556.87
2228,Hardware,CAPEX,636.51
2229,Suscripciones SaaS,OPEX,560.74
2230,Soporte,OPEX,428.87
2231,Licencias Perpetuas,CAPEX,595.86
2232,Capacitacion,OPEX,465.18
2233,Soporte,OPEX,569.82
2234,Servicios Nube,OPEX,1300.63
2235,Capacitacion,OPEX,869.87
2236,Servicios Nube,OPEX,1593.39
2237,Desarrollo a Medida,CAPEX,904.08
2238,Servicios Nube,OPEX,808.61
2239,Servicios Nube,OPEX,412.51
2240,Suscripciones SaaS,OPEX,1793.59
2241,Viajes,OPEX,1244.63
2242,Viajes,OPEX,2894.41
2243,Viajes,OPEX,900.66
2244,Servicios Nube,OPEX,3568.80
2245,Soporte,OPEX,1141.75
2246,Servicios Nube,OPEX,489.36
2247,Capacitacion,OPEX,679.34
2248,Servicios Nube,OPEX,227.27
2249,Hardware,CAPEX,539.78
2250,Licencias Perpetuas,CAPEX,832.10
2251,Suscripciones SaaS,OPEX,170.70
2252,Soporte,OPEX,600.82
2253,Desarrollo a Medida,CAPEX,525.82
2254,Licencias Perpetuas,CAPEX,238.71
2255,Suscripciones SaaS,OPEX,523.81
2256,Licencias Perpetuas,CAPEX,330.75
2257,Desarrollo a Medida,CAPEX,516.79
2258,Desarrollo a Medida,CAPEX,719.08
2259,Desarrollo a Medida,CAPEX,447.26
2260,Capacitacion,OPEX,643.32
2261,Servicios Nube,OPEX,689.16
2262,Desarrollo a Medida,CAPEX,904.61
2263,Servicios Nube,OPEX,610.97
2264,Suscripciones SaaS,OPEX,3685.34
2265,Viajes,OPEX,772.64
2266,Soporte,OPEX,563.95
2267,Desarrollo a Medida,CAPEX,827.18
2268,Capacitacion,OPEX,447.13
2269,Hardware,CAPEX,796.56
2270,Viajes,OPEX,583.64
2271,Servicios Nube,OPEX,466.61
2272,Suscripciones SaaS,OPEX,471.44
2273,Soporte,OPEX,801.86
2274,Suscripciones SaaS,OPEX,211.44
2275,Soporte,OPEX,1213.03
2276,Hardware,CAPEX,764.42
2277,Soporte,OPEX,238.32
2278,Suscripciones SaaS,OPEX,219.27
2279,Servicios Nube,OPEX,491.91
2280,Servicios Nube,OPEX,1906.17
2281,Soporte,OPEX,675.98
2282,Licencias Perpetuas,CAPEX,694.50
2283,Capacitacion,OPEX,385.32
2284,Viajes,OPEX,1091.94
2285,Desarrollo a Medida,CAPEX,564.02
2286,Hardware,CAPEX,1214.55
2287,Desarrollo a Medida,CAPEX,1337.81
2288,Capacitacion,OPEX,447.51
2289,Viajes,OPEX,908.23
2290,Capacitacion,OPEX,419.46
2291,Servicios Nube,OPEX,547.82
2292,Licencias Perpetuas,CAPEX,455.95
2293,Soporte,OPEX,1024.23
2294,Servicios Nube,OPEX,1191.15
2295,Hardware,CAPEX,517.62
2296,Hardware,CAPEX,903.42
2297,Viajes,OPEX,453.90
2298,Viajes,OPEX,1032.36
2299,Desarrollo a Medida,CAPEX,546.68
2300,Licencias Perpetuas,CAPEX,1290.94
2301,Desarrollo a Medida,CAPEX,662.65
2302,Suscripciones SaaS,OPEX,786.09
2303,Hardware,CAPEX,475.59
2304,Capacitacion,OPEX,1306.88
2305,Hardware,CAPEX,1042.67
2306,Servicios Nube,OPEX,766.66
2307,Soporte,OPEX,535.80
2308,Suscripciones SaaS,OPEX,783.26
2309,Capacitacion,OPEX,461.10
2310,Desarrollo a Medida,CAPEX,1095.28
2311,Desarrollo a Medida,CAPEX,537.42
2312,Capacitacion,OPEX,1058.57
2313,Suscripciones SaaS,OPEX,1142.85
2314,Desarrollo a Medida,CAPEX,722.45
2315,Desarrollo a Medida,CAPEX,981.32
2316,Hardware,CAPEX,927.59
2317,Licencias Perpetuas,CAPEX,1250.42
2318,Soporte,OPEX,644.24
2319,Licencias Perpetuas,CAPEX,552.81
2320,Servicios Nube,OPEX,2068.77
2321,Capacitacion,OPEX,173.18
2322,Soporte,OPEX,963.59
2323,Desarrollo a Medida,CAPEX,383.81
2324,Suscripciones SaaS,OPEX,573.97
2325,Licencias Perpetuas,CAPEX,1317.09
2326,Soporte,OPEX,642.41
2327,Viajes,OPEX,279.09
2328,Suscripciones SaaS,OPEX,132.35
2329,Servicios Nube,OPEX,1219.91
2330,Soporte,OPEX,2715.79
2331,Servicios Nube,OPEX,2693.93
2332,Servicios Nube,OPEX,2348.28
2333,Hardware,CAPEX,211.52
2334,Desarrollo a Medida,CAPEX,248.26
2335,Suscripciones SaaS,OPEX,189.11
2336,Servicios Nube,OPEX,286.06
2337,Servicios Nube,OPEX,489.98
2338,Soporte,OPEX,893.57
2339,Hardware,CAPEX,468.18
2340,Capacitacion,OPEX,1065.07
2341,Viajes,OPEX,1352.65
2342,Hardware,CAPEX,283.05
2343,Capacitacion,OPEX,947.91
2344,Hardware,CAPEX,1121.76
2345,Suscripciones SaaS,OPEX,691.16
2346,Soporte,OPEX,554.33
2347,Servicios Nube,OPEX,1045.65
2348,Servicios Nube,OPEX,563.02
2349,Suscripciones SaaS,OPEX,367.08
2350,Soporte,OPEX,415.60
2351,Licencias Perpetuas,CAPEX,959.36
2352,Hardware,CAPEX,514.06
2353,Viajes,OPEX,988.10
2354,Suscripciones SaaS,OPEX,292.04
2355,Soporte,OPEX,521.87
2356,Hardware,CAPEX,370.98
2357,Viajes,OPEX,647.80
2358,Desarrollo a Medida,CAPEX,613.73
2359,Viajes,OPEX,1036.68
2360,Servicios Nube,OPEX,446.81
2361,Viajes,OPEX,181.97
2362,Viajes,OPEX,681.65
2363,Servicios Nube,OPEX,490.52
2364,Capacitacion,OPEX,854.98
2365,Servicios Nube,OPEX,1123.99
2366,Licencias Perpetuas,CAPEX,1275.99
2367,Capacitacion,OPEX,294.57
2368,Soporte,OPEX,1074.64
2369,Viajes,OPEX,1686.01
2370,Licencias Perpetuas,CAPEX,1733.40
2371,Hardware,CAPEX,706.65
2372,Capacitacion,OPEX,1174.63
2373,Licencias Perpetuas,CAPEX,2425.09
2374,Desarrollo a Medida,CAPEX,288.56
2375,Capacitacion,OPEX,442.05
2376,Desarrollo a Medida,CAPEX,384.97
2377,Hardware,CAPEX,1505.99
2378,Viajes,OPEX,1107.21
2379,Servicios Nube,OPEX,187.12
2380,Servicios Nube,OPEX,418.66
2381,Viajes,OPEX,2144.64
2382,Servicios Nube,OPEX,446.03
2383,Suscripciones SaaS,OPEX,461.33
2384,Viajes,OPEX,603.66
2385,Suscripciones SaaS,OPEX,708.36
2386,Desarrollo a Medida,CAPEX,406.93
2387,Servicios Nube,OPEX,684.49
2388,Capacitacion,OPEX,1190.05
2389,Soporte,OPEX,167.53
2390,Capacitacion,OPEX,766.36
2391,Licencias Perpetuas,CAPEX,1005.41
2392,Soporte,OPEX,882.07
2393,Viajes,OPEX,357.75
2394,Hardware,CAPEX,679.21
2395,Suscripciones SaaS,OPEX,1064.03
2396,Viajes,OPEX,381.03
2397,Soporte,OPEX,541.38
2398,Suscripciones SaaS,OPEX,215.60
2399,Hardware,CAPEX,552.05
2400,Soporte,OPEX,692.73
2401,Desarrollo a Medida,CAPEX,1161.05
2402,Soporte,OPEX,1028.08
2403,Viajes,OPEX,812.76
2404,Hardware,CAPEX,601.40
2405,Desarrollo a Medida,CAPEX,453.17
2406,Suscripciones SaaS,OPEX,688.62
2407,Viajes,OPEX,504.11
2408,Licencias Perpetuas,CAPEX,879.74
2409,Capacitacion,OPEX,446.08
2410,Viajes,OPEX,554.29
2411,Servicios Nube,OPEX,1234.30
2412,Licencias Perpetuas,CAPEX,359.58
2413,Viajes,OPEX,528.41
2414,Capacitacion,OPEX,445.42
2415,Suscripciones SaaS,OPEX,737.67
2416,Capacitacion,OPEX,303.76
2417,Capacitacion,OPEX,638.16
2418,Hardware,CAPEX,358.80
2419,Desarrollo a Medida,CAPEX,475.95
2420,Servicios Nube,OPEX,174.99
2421,Suscripciones SaaS,OPEX,450.08
2422,Servicios Nube,OPEX,428.89
2423,Servicios Nube,OPEX,399.78
2424,Soporte,OPEX,487.21
2425,Servicios Nube,OPEX,360.02
2426,Soporte,OPEX,424.44
2427,Hardware,CAPEX,574.74
2428,Viajes,OPEX,181.90
2429,Desarrollo a Medida,CAPEX,731.05
2430,Servicios Nube,OPEX,132.78
2431,Hardware,CAPEX,626.00
2432,Desarrollo a Medida,CAPEX,607.49
2433,Desarrollo a Medida,CAPEX,575.41
2434,Capacitacion,OPEX,619.47
2435,Hardware,CAPEX,706.40
2436,Servicios Nube,OPEX,725.91
2437,Hardware,CAPEX,539.71
2438,Viajes,OPEX,636.29
2439,Servicios Nube,OPEX,641.91
2440,Licencias Perpetuas,CAPEX,607.63
2441,Servicios Nube,OPEX,389.83
2442,Soporte,OPEX,452.69
2443,Suscripciones SaaS,OPEX,4710.42
2444,Servicios Nube,OPEX,1132.04
2445,Hardware,CAPEX,245.52
2446,Suscripciones SaaS,OPEX,700.50
2447,Licencias Perpetuas,CAPEX,1814.57
2448,Hardware,CAPEX,1532.31
2449,Suscripciones SaaS,OPEX,139.79
2450,Licencias Perpetuas,CAPEX,1012.23
2451,Capacitacion,OPEX,411.12
2452,Soporte,OPEX,2643.72
2453,Capacitacion,OPEX,1192.07
2454,Servicios Nube,OPEX,721.31
2455,Viajes,OPEX,319.48
2456,Licencias Perpetuas,CAPEX,835.50
2457,Hardware,CAPEX,1344.93
2458,Licencias Perpetuas,CAPEX,1806.70
2459,Viajes,OPEX,693.83
2460,Licencias Perpetuas,CAPEX,384.18
2461,Viajes,OPEX,619.04
2462,Suscripciones SaaS,OPEX,599.09
2463,Licencias Perpetuas,CAPEX,400.99
2464,Licencias Perpetuas,CAPEX,291.06
2465,Capacitacion,OPEX,629.16
2466,Viajes,OPEX,685.10
2467,Servicios Nube,OPEX,1403.40
2468,Servicios Nube,OPEX,1979.50
2469,Servicios Nube,OPEX,800.90
2470,Desarrollo a Medida,CAPEX,379.66
2471,Soporte,OPEX,1855.63
2472,Suscripciones SaaS,OPEX,916.69
2473,Licencias Perpetuas,CAPEX,489.17
2474,Licencias Perpetuas,CAPEX,378.80
2475,Desarrollo a Medida,CAPEX,1856.98
2476,Viajes,OPEX,322.61
2477,Capacitacion,OPEX,1167.20
2478,Suscripciones SaaS,OPEX,104.02
2479,Hardware,CAPEX,1455.07
2480,Viajes,OPEX,1414.75
2481,Suscripciones SaaS,OPEX,348.10
2482,Licencias Perpetuas,CAPEX,1139.54
2483,Capacitacion,OPEX,651.52
2484,Hardware,CAPEX,990.01
2485,Hardware,CAPEX,867.35
2486,Soporte,OPEX,2075.12
2487,Servicios Nube,OPEX,160.85
2488,Licencias Perpetuas,CAPEX,261.71
2489,Servicios Nube,OPEX,493.92
2490,Capacitacion,OPEX,545.99
2491,Desarrollo a Medida,CAPEX,349.49
2492,Viajes,OPEX,523.25
2493,Capacitacion,OPEX,450.72
2494,Servicios Nube,OPEX,557.69
2495,Servicios Nube,OPEX,796.16
2496,Suscripciones SaaS,OPEX,644.15
2497,Desarrollo a Medida,CAPEX,533.95
2498,Licencias Perpetuas,CAPEX,465.54
2499,Suscripciones SaaS,OPEX,1249.11
2500,Viajes,OPEX,539.80
2501,Desarrollo a Medida,CAPEX,408.09
2502,Capacitacion,OPEX,481.89
2503,Licencias Perpetuas,CAPEX,645.61
2504,Soporte,OPEX,449.94
2505,Desarrollo a Medida,CAPEX,599.90
2506,Viajes,OPEX,777.04
2507,Desarrollo a Medida,CAPEX,763.99
2508,Capacitacion,OPEX,694.48
2509,Servicios Nube,OPEX,394.97
2510,Licencias Perpetuas,CAPEX,699.62
2511,Viajes,OPEX,477.82
2512,Servicios Nube,OPEX,440.72
2513,Soporte,OPEX,527.66
2514,Licencias Perpetuas,CAPEX,523.96
2515,Hardware,CAPEX,155.27
2516,Desarrollo a Medida,CAPEX,967.46
2517,Viajes,OPEX,1575.25
2518,Servicios Nube,OPEX,237.27
2519,Capacitacion,OPEX,383.97
2520,Capacitacion,OPEX,1021.63
2521,Desarrollo a Medida,CAPEX,490.47
2522,Viajes,OPEX,405.80
2523,Licencias Perpetuas,CAPEX,748.77
2524,Servicios Nube,OPEX,694.22
2525,Soporte,OPEX,513.59
2526,Desarrollo a Medida,CAPEX,392.91
2527,Suscripciones SaaS,OPEX,427.99
2528,Hardware,CAPEX,314.85
2529,Capacitacion,OPEX,293.09
2530,Licencias Perpetuas,CAPEX,1232.66
2531,Licencias Perpetuas,CAPEX,124.68
2532,Hardware,CAPEX,889.78
2533,Servicios Nube,OPEX,532.24
2534,Capacitacion,OPEX,196.00
2535,Suscripciones SaaS,OPEX,172.35
2536,Suscripciones SaaS,OPEX,281.11
2537,Capacitacion,OPEX,1047.28
2538,Hardware,CAPEX,263.20
2539,Hardware,CAPEX,259.56
2540,Desarrollo a Medida,CAPEX,700.59
2541,Viajes,OPEX,580.44
2542,Viajes,OPEX,915.50
2543,Viajes,OPEX,642.53
2544,Soporte,OPEX,734.47
2545,Hardware,CAPEX,720.19
2546,Hardware,CAPEX,842.17
2547,Licencias Perpetuas,CAPEX,1289.45
2548,Soporte,OPEX,1126.81
2549,Desarrollo a Medida,CAPEX,2037.20
2550,Hardware,CAPEX,853.03
2551,Viajes,OPEX,788.96
2552,Servicios Nube,OPEX,259.89
2553,Hardware,CAPEX,960.91
2554,Viajes,OPEX,1560.44
2555,Soporte,OPEX,367.62
2556,Desarrollo a Medida,CAPEX,236.36
2557,Hardware,CAPEX,553.11
2558,Licencias Perpetuas,CAPEX,1335.32
2559,Soporte,OPEX,476.24
2560,Soporte,OPEX,400.70
2561,Viajes,OPEX,676.97
2562,Hardware,CAPEX,752.30
2563,Hardware,CAPEX,1297.10
2564,Soporte,OPEX,532.17
2565,Licencias Perpetuas,CAPEX,577.13
2566,Licencias Perpetuas,CAPEX,654.11
2567,Viajes,OPEX,1150.82
2568,Capacitacion,OPEX,537.82
2569,Desarrollo a Medida,CAPEX,657.41
2570,Licencias Perpetuas,CAPEX,488.54
2571,Licencias Perpetuas,CAPEX,760.60
2572,Soporte,OPEX,456.71
2573,Hardware,CAPEX,858.54
2574,Hardware,CAPEX,832.00
2575,Licencias Perpetuas,CAPEX,509.01
2576,Hardware,CAPEX,1291.18
2577,Soporte,OPEX,703.62
2578,Suscripciones SaaS,OPEX,1434.98
2579,Servicios Nube,OPEX,826.47
2580,Viajes,OPEX,470.61
2581,Capacitacion,OPEX,1079.63
2582,Desarrollo a Medida,CAPEX,1282.61
2583,Capacitacion,OPEX,1982.77
2584,Licencias Perpetuas,CAPEX,734.91
2585,Hardware,CAPEX,551.13
2586,Servicios Nube,OPEX,500.69
2587,Hardware,CAPEX,764.36
2588,Servicios Nube,OPEX,273.63
2589,Desarrollo a Medida,CAPEX,635.58
2590,Soporte,OPEX,1216.73
2591,Servicios Nube,OPEX,2661.57
2592,Capacitacion,OPEX,736.16
2593,Desarrollo a Medida,CAPEX,315.86
2594,Hardware,CAPEX,374.96
2595,Viajes,OPEX,1214.90
2596,Servicios Nube,OPEX,968.63
2597,Viajes,OPEX,645.49
2598,Hardware,CAPEX,529.06
2599,Viajes,OPEX,941.96
2600,Suscripciones SaaS,OPEX,621.38
2601,Licencias Perpetuas,CAPEX,443.27
2602,Desarrollo a Medida,CAPEX,677.82
2603,Viajes,OPEX,627.85
2604,Desarrollo a Medida,CAPEX,261.96
2605,Capacitacion,OPEX,359.07
2606,Viajes,OPEX,1663.80
2607,Suscripciones SaaS,OPEX,513.46
2608,Viajes,OPEX,501.81
2609,Hardware,CAPEX,754.41
2610,Servicios Nube,OPEX,1232.68
2611,Licencias Perpetuas,CAPEX,1135.34
2612,Viajes,OPEX,552.26
2613,Suscripciones SaaS,OPEX,191.92
2614,Suscripciones SaaS,OPEX,400.36
2615,Capacitacion,OPEX,639.96
2616,Viajes,OPEX,636.04
2617,Hardware,CAPEX,307.67
2618,Desarrollo a Medida,CAPEX,349.92
2619,Soporte,OPEX,572.69
2620,Suscripciones SaaS,OPEX,911.73
2621,Desarrollo a Medida,CAPEX,1012.12
2622,Hardware,CAPEX,816.21
2623,Hardware,CAPEX,736.14
2624,Suscripciones SaaS,OPEX,901.23
2625,Desarrollo a Medida,CAPEX,227.09
2626,Servicios Nube,OPEX,809.97
2627,Hardware,CAPEX,504.38
2628,Servicios Nube,OPEX,1447.49
2629,Hardware,CAPEX,331.08
2630,Capacitacion,OPEX,510.92
2631,Suscripciones SaaS,OPEX,279.89
2632,Soporte,OPEX,666.76
2633,Capacitacion,OPEX,643.63
2634,Capacitacion,OPEX,649.58
2635,Soporte,OPEX,331.62
2636,Hardware,CAPEX,1077.80
2637,Desarrollo a Medida,CAPEX,539.81
2638,Servicios Nube,OPEX,853.61
2639,Licencias Perpetuas,CAPEX,324.77
2640,Viajes,OPEX,773.37
2641,Capacitacion,OPEX,826.92
2642,Soporte,OPEX,779.48
2643,Servicios Nube,OPEX,672.68
2644,Hardware,CAPEX,1873.88
2645,Hardware,CAPEX,683.19
2646,Viajes,OPEX,1000.26
2647,Servicios Nube,OPEX,451.71
2648,Hardware,CAPEX,351.98
2649,Soporte,OPEX,1901.97
2650,Hardware,CAPEX,1530.01
2651,Capacitacion,OPEX,472.34
2652,Hardware,CAPEX,894.95
2653,Desarrollo a Medida,CAPEX,373.49
2654,Servicios Nube,OPEX,933.06
2655,Servicios Nube,OPEX,592.87
2656,Servicios Nube,OPEX,670.99
2657,Desarrollo a Medida,CAPEX,627.39
2658,Viajes,OPEX,421.31
2659,Desarrollo a Medida,CAPEX,315.03
2660,Suscripciones SaaS,OPEX,1178.26
2661,Capacitacion,OPEX,510.95
2662,Suscripciones SaaS,OPEX,309.92
2663,Soporte,OPEX,623.34
2664,Viajes,OPEX,1769.48
2665,Capacitacion,OPEX,385.33
2666,Viajes,OPEX,864.66
2667,Suscripciones SaaS,OPEX,521.70
2668,Servicios Nube,OPEX,514.33
2669,Servicios Nube,OPEX,914.40
2670,Viajes,OPEX,358.29
2671,Desarrollo a Medida,CAPEX,1059.45
2672,Viajes,OPEX,252.13
2673,Viajes,OPEX,613.97
2674,Viajes,OPEX,245.52
2675,Servicios Nube,OPEX,957.78
2676,Hardware,CAPEX,1525.49
2677,Capacitacion,OPEX,490.08
2678,Suscripciones SaaS,OPEX,1219.00
2679,Hardware,CAPEX,310.17
2680,Desarrollo a Medida,CAPEX,512.90
2681,Licencias Perpetuas,CAPEX,1140.53
2682,Licencias Perpetuas,CAPEX,669.59
2683,Suscripciones SaaS,OPEX,1420.45
2684,Capacitacion,OPEX,1125.56
2685,Hardware,CAPEX,988.80
2686,Desarrollo a Medida,CAPEX,623.07
2687,Desarrollo a Medida,CAPEX,563.15
2688,Desarrollo a Medida,CAPEX,1258.40
2689,Hardware,CAPEX,126.29
2690,Viajes,OPEX,193.15
2691,Soporte,OPEX,467.35
2692,Suscripciones SaaS,OPEX,634.83
2693,Suscripciones SaaS,OPEX,214.45
2694,Capacitacion,OPEX,299.28
2695,Viajes,OPEX,1089.84
2696,Viajes,OPEX,465.96
2697,Licencias Perpetuas,CAPEX,792.97
2698,Soporte,OPEX,340.39
2699,Soporte,OPEX,1311.57
2700,Servicios Nube,OPEX,1051.79
2701,Hardware,CAPEX,635.61
2702,Capacitacion,OPEX,552.09
2703,Hardware,CAPEX,817.01
2704,Desarrollo a Medida,CAPEX,689.02
2705,Licencias Perpetuas,CAPEX,1228.79
2706,Suscripciones SaaS,OPEX,436.12
2707,Licencias Perpetuas,CAPEX,387.56
2708,Soporte,OPEX,816.08
2709,Licencias Perpetuas,CAPEX,1049.49
2710,Soporte,OPEX,591.57
2711,Viajes,OPEX,513.20
2712,Suscripciones SaaS,OPEX,584.03
2713,Suscripciones SaaS,OPEX,674.08
2714,Servicios Nube,OPEX,2647.87
2715,Suscripciones SaaS,OPEX,222.08
2716,Licencias Perpetuas,CAPEX,381.62
2717,Viajes,OPEX,878.02
2718,Servicios Nube,OPEX,812.61
2719,Hardware,CAPEX,350.52
2720,Hardware,CAPEX,661.09
2721,Soporte,OPEX,726.66
2722,Desarrollo a Medida,CAPEX,1070.31
2723,Viajes,OPEX,608.85
2724,Hardware,CAPEX,1757.11
2725,Capacitacion,OPEX,683.23
2726,Hardware,CAPEX,1330.79
2727,Licencias Perpetuas,CAPEX,919.38
2728,Desarrollo a Medida,CAPEX,499.80
2729,Suscripciones SaaS,OPEX,888.65
2730,Suscripciones SaaS,OPEX,1920.30
2731,Servicios Nube,OPEX,1076.73
2732,Hardware,CAPEX,141.56
2733,Licencias Perpetuas,CAPEX,893.46
2734,Suscripciones SaaS,OPEX,701.34
2735,Hardware,CAPEX,713.17
2736,Hardware,CAPEX,360.29
2737,Soporte,OPEX,852.79
2738,Desarrollo a Medida,CAPEX,369.08
2739,Soporte,OPEX,622.22
2740,Soporte,OPEX,668.57
2741,Servicios Nube,OPEX,579.94
2742,Hardware,CAPEX,769.16
2743,Viajes,OPEX,499.72
2744,Capacitacion,OPEX,723.18
2745,Desarrollo a Medida,CAPEX,332.67
2746,Viajes,OPEX,802.23
2747,Servicios Nube,OPEX,800.19
2748,Suscripciones SaaS,OPEX,304.04
2749,Suscripciones SaaS,OPEX,815.05
2750,Capacitacion,OPEX,787.16
2751,Soporte,OPEX,243.65
2752,Viajes,OPEX,923.12
2753,Desarrollo a Medida,CAPEX,847.99
2754,Hardware,CAPEX,615.50
2755,Licencias Perpetuas,CAPEX,316.40
2756,Desarrollo a Medida,CAPEX,927.22
2757,Servicios Nube,OPEX,3359.80
2758,Licencias Perpetuas,CAPEX,421.19
2759,Hardware,CAPEX,914.11
2760,Hardware,CAPEX,285.28
2761,Hardware,CAPEX,627.68
2762,Servicios Nube,OPEX,259.50
2763,Servicios Nube,OPEX,293.84
2764,Suscripciones SaaS,OPEX,873.71
2765,Desarrollo a Medida,CAPEX,258.99
2766,Servicios Nube,OPEX,1100.75
2767,Desarrollo a Medida,CAPEX,912.94
2768,Suscripciones SaaS,OPEX,599.94
2769,Capacitacion,OPEX,670.07
2770,Soporte,OPEX,289.89
2771,Licencias Perpetuas,CAPEX,575.04
2772,Viajes,OPEX,207.00
2773,Hardware,CAPEX,443.14
2774,Capacitacion,OPEX,1035.19
2775,Licencias Perpetuas,CAPEX,312.70
2776,Hardware,CAPEX,3917.48
2777,Licencias Perpetuas,CAPEX,2260.24
2778,Desarrollo a Medida,CAPEX,912.75
2779,Licencias Perpetuas,CAPEX,1257.13
2780,Viajes,OPEX,305.74
